10/13/17,1374425.034
10/16/17,1382472.544
10/17/17,1381784.571
10/18/17,1390529.067
10/19/17,1393660.948
10/20/17,1398373.294
10/23/17,1396280.179
10/24/17,1411424.136
10/25/17,1400355.747
10/26/17,1402416.641
10/27/17,1391219.119
10/30/17,1385703.334
10/31/17,1388059.189
11/1/17,1391741.653
11/2/17,1391792.887
11/3/17,1391088.563
11/6/17,1397628.976
11/7/17,1401467.438
11/8/17,1398822.354
11/9/17,1395209.633
11/10/17,1397131.874
11/13/17,1394597.896
11/14/17,1394933.459
11/15/17,1381719.318
11/16/17,1389092.786
11/17/17,1387379.387
11/20/17,1388807.002
11/21/17,1396587.653
11/22/17,1397379.024
11/24/17,1397108.123
11/27/17,1395927.526
11/28/17,1409908.537
11/29/17,1414187.982
11/30/17,1434267.933
12/1/17,1439347.038
12/4/17,1445387.431
12/5/17,1437079.387
12/6/17,1430418.138
12/7/17,1436711.875
12/8/17,1445742.572
12/11/17,1450852.909
12/12/17,1453712.204
12/13/17,1467384.997
12/14/17,1457597.907
12/15/17,1466000.867
12/18/17,1475780.627
12/19/17,1477336.733
12/20/17,1481430.004
12/21/17,1497249.305
12/22/17,1498876.268
12/26/17,1503006.856
12/27/17,1504627.897
12/28/17,1508963.806
12/29/17,1502544.881
1/2/18,1507641.295
1/3/18,1515661.266
1/4/18,1526425.451
1/5/18,1535859.323
1/8/18,1546809.526
1/9/18,1549516.261
1/10/18,1549829.877
1/11/18,1569462.597
1/12/18,1582305.514
1/16/18,1579558.348
1/17/18,1585906.774
1/18/18,1583060.785
1/19/18,1590893.172
1/22/18,1601462.227
1/23/18,1603818.291
1/24/18,1603563.034
1/25/18,1606746.066
1/26/18,1610228.061
1/29/18,1590185.656
1/30/18,1574572.538
1/31/18,1570247.511
2/1/18,1569396.227
2/2/18,1524285.807
2/5/18,1456025.415
2/6/18,1492461.908
2/7/18,1481782.337
2/8/18,1420171.858
2/9/18,1443929.614
2/12/18,1462503.731
2/13/18,1466934.055
2/14/18,1493008.6
2/15/18,1508194.409
2/16/18,1497651.724
2/20/18,1486626.421
2/21/18,1476341.402
2/22/18,1487820.954
2/23/18,1516819.078
2/26/18,1538035.01
2/27/18,1517415.283
2/28/18,1483661.439
3/1/18,1463480.671
3/2/18,1452574.196
3/5/18,1479009.863
3/6/18,1490497.76
3/7/18,1478982.954
3/8/18,1487394.298
3/9/18,1524486.624
3/12/18,1510273.011
3/13/18,1500906.981
3/14/18,1489803.802
3/15/18,1499894.198
3/16/18,1507663.513
3/19/18,1479814.209
3/20/18,1489223.991
3/21/18,1497970.293
3/22/18,1444196.432
3/23/18,1418039.95
3/26/18,1460066.138
3/27/18,1440175.01
3/28/18,1433936.867
3/29/18,1449160.876
4/2/18,1415804.799
4/3/18,1435135.54
4/4/18,1447342.52
4/5/18,1465839.675
4/6/18,1428564.342
4/9/18,1436915.149
4/10/18,1466785.761
4/11/18,1457862.867
4/12/18,1475328.845
4/13/18,1473380.362
4/16/18,1487013.715
4/17/18,1496232.717
4/18/18,1503831.839
4/19/18,1499374.399
4/20/18,1488272.877
4/23/18,1496432.648
4/24/18,1453276.604
4/25/18,1455319.025
4/26/18,1470522.118
4/27/18,1473206.385
4/30/18,1461279.576
5/1/18,1456959.917
5/2/18,1450651.93
5/3/18,1446057.426
5/4/18,1462887.86
5/7/18,1470988.703
5/8/18,1474008.279
5/9/18,1493354.955
5/10/18,1503236.354
5/11/18,1514083.187
5/14/18,1516441.864
5/15/18,1501627.886
5/16/18,1508402.364
5/17/18,1509045.495
5/18/18,1512084.403
5/21/18,1530429.083
5/22/18,1517785.582
5/23/18,1524081.718
5/24/18,1518382.358
5/25/18,1502941.922
5/29/18,1483128.045
5/30/18,1507759.157
5/31/18,1488727.908
6/1/18,1499825.343
6/4/18,1501137.744
6/5/18,1502437.669
6/6/18,1519055.725
6/7/18,1531612.85
6/8/18,1532666.757
6/11/18,1537738.814
6/12/18,1540984.21
6/13/18,1530172.732
6/14/18,1521245.661
6/15/18,1507855.441
6/18/18,1502038.667
6/19/18,1481742.198
6/20/18,1475186.649
6/21/18,1453170.846
6/22/18,1459181.752
6/25/18,1436136.695
6/26/18,1434555.232
6/27/18,1428288.275
6/28/18,1438134.661
6/29/18,1444280.458
7/2/18,1440585.79
7/3/18,1431875.585
7/5/18,1441620.145
7/6/18,1445375.432
7/9/18,1476145.027
7/10/18,1483507.483
7/11/18,1456048.863
7/12/18,1472944.74
7/13/18,1478165.022
7/16/18,1468789.168
7/17/18,1468926.689
7/18/18,1478117.267
7/19/18,1473502.496
7/20/18,1463375.955
7/23/18,1457231.302
7/24/18,1471442.039
7/25/18,1488792.179
7/26/18,1499821.424
7/27/18,1500684.669
7/30/18,1495753.96
7/31/18,1509220.322
8/1/18,1486641.976
8/2/18,1481137.99
8/3/18,1492786.616
8/6/18,1496092.941
8/7/18,1511532.005
8/8/18,1496519.727
8/9/18,1487942.554
8/10/18,1478032.23
8/13/18,1470360.669
8/14/18,1471012.537
8/15/18,1454252.959
8/16/18,1480859.688
8/17/18,1494850.657
8/20/18,1497750.383
8/21/18,1502154.482
8/22/18,1497339.917
8/23/18,1486781.107
8/24/18,1495997.924
8/27/18,1517546.387
8/28/18,1517068.458
8/29/18,1520773.567
8/30/18,1505302.31
8/31/18,1503286.141
9/4/18,1499401.515
9/5/18,1511524.65
9/6/18,1508851.907
9/7/18,1501758.983
9/10/18,1501554.803
9/11/18,1504502.425
9/12/18,1513881.544
9/13/18,1530662.483
9/14/18,1530074.336
9/17/18,1533307.975
9/18/18,1549911.343
9/19/18,1566648.048
9/20/18,1586209.555
9/21/18,1592533.174
9/24/18,1581461.518
9/25/18,1579510.212
9/26/18,1572079.069
9/27/18,1572612.038
9/28/18,1574221.556
10/1/18,1582071.219
10/2/18,1593418.463
10/3/18,1605343.388
10/4/18,1595039.798
10/5/18,1578369.405
10/8/18,1580547.294
10/9/18,1569227.374
10/10/18,1516270.431
10/11/18,1479772.501
10/12/18,1492328.833
10/15/18,1486401.666
10/16/18,1511949.463
10/17/18,1493307.408
10/18/18,1464578.396
10/19/18,1452598.161
10/22/18,1438149.428
10/23/18,1395596.729
10/24/18,1343856.779
10/25/18,1360745.646
10/26/18,1353801.378
10/29/18,1341639.144
10/30/18,1363716.027
10/31/18,1384430.489
11/1/18,1396753.402
11/2/18,1400214.388
11/5/18,1420189.659
11/6/18,1438507.634
11/7/18,1476365.287
11/8/18,1462235.569
11/9/18,1441415.356
11/12/18,1411111.023
11/13/18,1408632.979
11/14/18,1396266.328
11/15/18,1425712.35
11/16/18,1439999.657
11/19/18,1424760.38
11/20/18,1389503.23
11/21/18,1397745.174
11/23/18,1377944.777
11/26/18,1401930.034
11/27/18,1402970.719
11/28/18,1442238.414
11/29/18,1441241.297
11/30/18,1465396.404
12/3/18,1482390.363
12/4/18,1420456.944
12/6/18,1414242.11
12/7/18,1379892.092
12/10/18,1380588.097
12/11/18,1376162.423
12/12/18,1388165.636
12/13/18,1391665.444
12/14/18,1378506.483
12/17/18,1355691.591
12/18/18,1350066.974
12/19/18,1333939.157
12/20/18,1314893.701
12/21/18,1294976.36
12/24/18,1259285.166
12/26/18,1326641.446
12/27/18,1347309.054
12/28/18,1338844.421
12/31/18,1353282.506
1/2/19,1354255.48
1/3/19,1318854.033
1/4/19,1368867.791
1/7/19,1373101.879
1/8/19,1379661.339
1/9/19,1387486.26
1/10/19,1400423.889
1/11/19,1395668.558
1/14/19,1389907.103
1/15/19,1393951.143
1/16/19,1407577.049
1/17/19,1424979.325
1/18/19,1448428.501
1/22/19,1419925.754
1/23/19,1428029.616
1/24/19,1434263.679
1/25/19,1452653.373
1/28/19,1406021.639
1/29/19,1413770.061
1/30/19,1434666.089
1/31/19,1447495.263
2/1/19,1451555.665
2/4/19,1460395.767
2/5/19,1466242.982
2/6/19,1459422.126
2/7/19,1447208.101
2/8/19,1445133.138
2/11/19,1443272.72
2/12/19,1471382.804
2/13/19,1479396.164
2/14/19,1471512.684
2/15/19,1498195.075
2/19/19,1497170.464
2/20/19,1515676.672
2/21/19,1506600.786
2/22/19,1511906.683
2/25/19,1525365.41
2/26/19,1516653.275
2/27/19,1520928.018
2/28/19,1510777.248
3/1/19,1521586.479
3/4/19,1519555.118
3/5/19,1518026.362
3/6/19,1506128.241
3/7/19,1490395.579
3/8/19,1484514.818
3/11/19,1504078.229
3/12/19,1505782.669
3/13/19,1514061.303
3/14/19,1516365.069
3/15/19,1518018.785
3/18/19,1529939.285
3/19/19,1526627.4
3/20/19,1513865.19
3/21/19,1530868.519
3/22/19,1498436.684
3/25/19,1503063.459
3/26/19,1512677.538
3/27/19,1506415.424
3/28/19,1515217.818
3/29/19,1529931.621
4/1/19,1559455.293
4/2/19,1556846.151
4/3/19,1554377.355
4/4/19,1558872.412
4/5/19,1563722.353
4/8/19,1562158.807
4/9/19,1543009.838
4/10/19,1549692.879
4/11/19,1556705.478
4/12/19,1559839.84
4/15/19,1551185.931
4/16/19,1563155.249
4/17/19,1553436.385
4/18/19,1565420.15
4/22/19,1559745.309
4/23/19,1567221.546
4/24/19,1543919.077
4/25/19,1537942.094
4/26/19,1551056.878
4/29/19,1555348.887
4/30/19,1567924.71
5/1/19,1553588.018
5/2/19,1538900.107
5/3/19,1560089.224
5/6/19,1551399.446
5/7/19,1526870.651
5/8/19,1519410.339
5/9/19,1523791.444
5/10/19,1530100.036
5/13/19,1488676.072
5/14/19,1507720.436
5/15/19,1512709.536
5/16/19,1517464.791
5/17/19,1499211.864
5/20/19,1497555.356
5/21/19,1511810.512
5/22/19,1504982.397
5/23/19,1484510.544
5/24/19,1490054.383
5/28/19,1475346.174
5/29/19,1465286.325
5/30/19,1465568.119
5/31/19,1446081.535
6/3/19,1461365.859
6/4/19,1485058.704
6/5/19,1493118.881
6/6/19,1502274.493
6/7/19,1515121.301
6/10/19,1523421.176
6/11/19,1529162.852
6/12/19,1525315.121
6/13/19,1529952.087
6/14/19,1530128.926
6/17/19,1530518.784
6/18/19,1553975.159
6/19/19,1558682.35
6/20/19,1577027.176
6/21/19,1578319.067
6/24/19,1581245.522
6/25/19,1573377.062
6/26/19,1571841.462
6/27/19,1574237.651
6/28/19,1582014.479
7/1/19,1593881.809
7/2/19,1590091.725
7/3/19,1598101.1
7/5/19,1595997.898
7/8/19,1589477.338
7/9/19,1586132.556
7/10/19,1585434.956
7/11/19,1587168.594
7/12/19,1608858.915
